idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idmun,NombreMunicipio,idpersona,idsexo,Des_sexo,edad
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1460777,1,Masculino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1814128,2,Femenino,96
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11193382,2,Femenino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10525686,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10725333,1,Masculino,29
2,La Paz,1,Murillo,5,El Alto,109741,1,Masculino,28
2,La Paz,1,Murillo,5,El Alto,1405744,1,Masculino,38
2,La Paz,1,Murillo,5,El Alto,1428939,1,Masculino,89
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,250844,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,960637,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,965771,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,981079,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2231271,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11287756,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11361124,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,234449,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,239979,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1105083,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1407498,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,853028,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1567251,2,Femenino,72
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2169114,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2319987,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10309097,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,74499,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11016008,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1300148,2,Femenino,75
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2184054,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2871245,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,77532,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2606678,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11237162,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,890524,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10811673,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,698718,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1404268,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1419083,2,Femenino,78
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1662883,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1672461,2,Femenino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1708218,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1719621,1,Masculino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1973017,2,Femenino,72
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2057724,1,Masculino,72
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2147679,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2193471,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2879894,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10640812,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11226920,1,Masculino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,12006513,2,Femenino,62
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2660619,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10309415,2,Femenino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10941286,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1010924,1,Masculino,96
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1522774,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1535467,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1560446,2,Femenino,57
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,12514580,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1844890,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1935449,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2104227,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2134550,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2168246,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2170532,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2511425,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2685119,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2069597,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2096030,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2102432,2,Femenino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2164425,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2298225,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2370450,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,847038,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,849814,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1943571,1,Masculino,77
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2112256,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,92213,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1270684,1,Masculino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1275939,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1813079,2,Femenino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2396611,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2543958,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2585388,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2639554,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2662807,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2676979,2,Femenino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2717041,2,Femenino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,992263,1,Masculino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1008675,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1367952,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1551988,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1997169,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2002681,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2023273,2,Femenino,77
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2634981,1,Masculino,51
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2741843,2,Femenino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8612263,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10523610,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10991515,2,Femenino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11954194,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11966630,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,984434,2,Femenino,71
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,988385,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8614960,2,Femenino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1358158,2,Femenino,84
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1523821,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,178851,1,Masculino,23
2,La Paz,1,Murillo,3,Mecapaca,1852046,2,Femenino,86
2,La Paz,1,Murillo,3,Mecapaca,2298784,1,Masculino,25
2,La Paz,1,Murillo,3,Mecapaca,2523918,1,Masculino,31
2,La Paz,1,Murillo,3,Mecapaca,10508284,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1929029,2,Femenino,86
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1930126,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1995345,2,Femenino,81
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1997535,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2002815,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2066909,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2081163,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2290121,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2402611,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,251690,1,Masculino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1832983,2,Femenino,80
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2163148,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2168671,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2212448,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2301149,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2486182,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2903994,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2906234,2,Femenino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1559642,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1685915,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1969066,2,Femenino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1976779,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2069224,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2071639,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2142717,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2283201,1,Masculino,57
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2600112,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2702485,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2733869,2,Femenino,51
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8613424,2,Femenino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8616121,2,Femenino,51
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10434948,1,Masculino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10503661,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,230291,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1542798,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1563761,2,Femenino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2003583,2,Femenino,74
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2225409,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2237752,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2552573,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2704407,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10530894,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,230634,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,251108,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,696167,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,841292,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,932815,2,Femenino,96
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1127340,1,Masculino,73
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1180763,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1319904,1,Masculino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1367850,1,Masculino,94
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1419326,2,Femenino,81
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1557134,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1695932,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2056213,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2066173,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2190731,2,Femenino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2259919,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2271251,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2794880,2,Femenino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2111465,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2201813,2,Femenino,43
2,La Paz,1,Murillo,5,El Alto,100696,1,Masculino,39
2,La Paz,1,Murillo,5,El Alto,1262744,1,Masculino,89
2,La Paz,1,Murillo,5,El Alto,2326103,1,Masculino,32
2,La Paz,1,Murillo,5,El Alto,2065105,1,Masculino,76
2,La Paz,1,Murillo,5,El Alto,2097275,2,Femenino,27
2,La Paz,1,Murillo,5,El Alto,2212230,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,2221483,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,2225366,1,Masculino,40
2,La Paz,1,Murillo,5,El Alto,2230625,2,Femenino,27
2,La Paz,1,Murillo,5,El Alto,2757601,2,Femenino,30
2,La Paz,1,Murillo,5,El Alto,10121699,1,Masculino,31
2,La Paz,1,Murillo,5,El Alto,1499996,1,Masculino,54
2,La Paz,1,Murillo,5,El Alto,1656174,2,Femenino,40
2,La Paz,1,Murillo,5,El Alto,1659532,1,Masculino,34
2,La Paz,1,Murillo,5,El Alto,1661479,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,1941483,2,Femenino,41
2,La Paz,1,Murillo,5,El Alto,2017555,2,Femenino,29
2,La Paz,1,Murillo,5,El Alto,2124426,2,Femenino,27
2,La Paz,1,Murillo,5,El Alto,2137433,1,Masculino,26
2,La Paz,1,Murillo,5,El Alto,2311770,1,Masculino,26
2,La Paz,1,Murillo,5,El Alto,1877139,2,Femenino,37
2,La Paz,1,Murillo,5,El Alto,1918976,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,2207136,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2705964,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,997014,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2628316,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1371423,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2147015,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2353649,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2675027,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2681045,2,Femenino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10165906,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11011007,2,Femenino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,123705,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1401471,2,Femenino,82
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1404428,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1409493,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1415994,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1426088,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1521001,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1528051,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1560039,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1738761,1,Masculino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2001936,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2086751,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10212519,1,Masculino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,237200,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,251723,2,Femenino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,695471,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1335191,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1336361,1,Masculino,85
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1346319,2,Femenino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1991721,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2658768,1,Masculino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8335005,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2092599,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2631360,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10717350,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11280847,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1512809,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1587883,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1684547,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1696932,2,Femenino,93
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1734902,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1901494,1,Masculino,97
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2174206,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2201248,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2428117,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,74720,1,Masculino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2092731,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,229008,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,791433,2,Femenino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,867390,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1238474,1,Masculino,55
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1276765,1,Masculino,51
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1277882,2,Femenino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2514072,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2695000,1,Masculino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,7564995,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8693925,2,Femenino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,9648022,1,Masculino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1177225,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1367915,2,Femenino,93
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2059026,1,Masculino,79
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,842708,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1323941,2,Femenino,55
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2106821,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2106989,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2200279,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2259675,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2379603,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8685402,2,Femenino,22
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2861889,1,Masculino,57
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8821772,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,9779632,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10444052,1,Masculino,29
2,La Paz,1,Murillo,2,Palca,2334764,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,122934,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1690815,1,Masculino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2280095,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10258763,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10627956,2,Femenino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,977644,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,986470,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,986619,2,Femenino,72
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1333803,2,Femenino,78
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1461187,2,Femenino,81
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1520617,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10763997,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1301867,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1305826,1,Masculino,94
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1907725,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2069452,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2310144,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2406761,2,Femenino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2652418,1,Masculino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,860706,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1592497,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2566163,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2876934,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1607652,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1696532,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1700540,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1701159,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2504563,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10222645,2,Femenino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,83627,1,Masculino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,680546,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840769,2,Femenino,86
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,841001,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,841956,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,842107,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1326952,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1747621,1,Masculino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2106820,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2135198,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2183347,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2210306,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2278643,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2281132,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2375356,1,Masculino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2508154,1,Masculino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8761741,1,Masculino,77
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8767006,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10856819,1,Masculino,35
2,La Paz,1,Murillo,5,El Alto,1024541,2,Femenino,82
2,La Paz,1,Murillo,5,El Alto,1042472,1,Masculino,76
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1229081,1,Masculino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1236020,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1241668,2,Femenino,91
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2280131,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2866409,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,7774000,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8356019,2,Femenino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1019949,2,Femenino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1244197,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1439531,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1455016,2,Femenino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2167532,1,Masculino,26
